source_dataset_year,postcode,suburb,suburb_key,region_label,property_type,series_window,series_granularity,date,rental_yield_ratio,rental_yield_percent,sales_count_house_source_csv,sales_count_apartment_source_csv,source_url
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2017-04-30,0.0506,5.06,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2018-04-30,0.0518,5.18,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2019-04-30,0.05305,5.305,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2020-04-30,0.04885,4.885,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2021-04-30,0.05005,5.005,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2022-04-30,0.04175,4.175,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2023-04-30,0.0468,4.68,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2024-04-30,0.04505,4.505,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2025-04-30,0.05175,5.175,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2477,Wollongbar,north-coast:2477:WOLLONGBAR,North Coast,unit,10y,yearly,2026-04-30,0.0496,4.96,55,13,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2477-wollongbar
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2016-06-30,0.0503,5.03,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2017-06-30,0.0493,4.93,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2018-06-30,0.04595,4.595,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2019-06-30,0.04575,4.575,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2020-06-30,0.0444,4.44,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2021-06-30,0.04115,4.115,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2022-06-30,0.0356,3.56,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2023-06-30,0.04065,4.065,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2024-06-30,0.0421,4.21,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2025-06-30,0.04455,4.455,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,house,10y,yearly,2026-06-30,0.04195,4.195,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2016-06-30,0.05185,5.185,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2017-06-30,0.04905,4.905,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2018-06-30,0.04825,4.825,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2019-06-30,0.0474,4.74,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2020-06-30,0.0441,4.41,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2021-06-30,0.0435,4.35,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2022-06-30,0.03745,3.745,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2023-06-30,0.04595,4.595,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2024-06-30,0.043,4.3,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2025-06-30,0.046,4.6,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Ballina,north-coast:2478:BALLINA,North Coast,unit,10y,yearly,2026-06-30,0.04525,4.525,53,64,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-ballina
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2016-06-30,0.04435,4.435,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2017-06-30,0.04345,4.345,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2018-06-30,0.04515,4.515,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2019-06-30,0.04635,4.635,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2020-06-30,0.042,4.2,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2021-06-30,0.03755,3.755,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2022-06-30,0.031,3.1,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2023-06-30,0.03705,3.705,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2024-06-30,0.03895,3.895,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2025-06-30,0.0372,3.72,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,house,10y,yearly,2026-06-30,0.03535,3.535,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,unit,10y,yearly,2022-06-30,0.0377,3.77,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,unit,10y,yearly,2023-06-30,0.0302,3.02,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,unit,10y,yearly,2024-06-30,0.04475,4.475,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,unit,10y,yearly,2025-06-30,0.0527,5.27,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,Cumbalum,north-coast:2478:CUMBALUM,North Coast,unit,10y,yearly,2026-06-30,0.04195,4.195,25,9,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-cumbalum
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2016-06-30,0.0475,4.75,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2017-06-30,0.0467,4.67,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2018-06-30,0.0443,4.43,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2019-06-30,0.0436,4.36,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2020-06-30,0.04125,4.125,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2021-06-30,0.03795,3.795,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2022-06-30,0.03205,3.205,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2023-06-30,0.03695,3.695,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2024-06-30,0.0376,3.76,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2025-06-30,0.0406,4.06,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,house,10y,yearly,2026-06-30,0.0386,3.86,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2016-06-30,0.04985,4.985,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2017-06-30,0.0464,4.64,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2018-06-30,0.04505,4.505,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2019-06-30,0.0442,4.42,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2020-06-30,0.04395,4.395,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2021-06-30,0.0417,4.17,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2022-06-30,0.0351,3.51,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2023-06-30,0.0398,3.98,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2024-06-30,0.0405,4.05,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2025-06-30,0.043,4.3,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,East Ballina,north-coast:2478:EAST BALLINA,North Coast,unit,10y,yearly,2026-06-30,0.0413,4.13,26,27,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-east-ballina
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2016-06-30,0.04145,4.145,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2017-06-30,0.0392,3.92,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2018-06-30,0.03565,3.565,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2019-06-30,0.0353,3.53,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2020-06-30,0.03385,3.385,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2021-06-30,0.03085,3.085,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2022-06-30,0.0245,2.45,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2023-06-30,0.03005,3.005,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2024-06-30,0.0313,3.13,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2025-06-30,0.03225,3.225,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,house,10y,yearly,2026-06-30,0.03145,3.145,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2016-06-30,0.04585,4.585,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2017-06-30,0.0404,4.04,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2018-06-30,0.0403,4.03,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2019-06-30,0.03985,3.985,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2020-06-30,0.04045,4.045,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2021-06-30,0.03535,3.535,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2022-06-30,0.0304,3.04,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2023-06-30,0.0348,3.48,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2024-06-30,0.03655,3.655,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2025-06-30,0.03675,3.675,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,Lennox Head,north-coast:2478:LENNOX HEAD,North Coast,unit,10y,yearly,2026-06-30,0.03535,3.535,53,39,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-lennox-head
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2016-06-30,0.05015,5.015,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2017-06-30,0.04955,4.955,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2018-06-30,0.04545,4.545,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2019-06-30,0.04545,4.545,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2020-06-30,0.04445,4.445,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2021-06-30,0.04115,4.115,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2022-06-30,0.0362,3.62,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2023-06-30,0.0423,4.23,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2024-06-30,0.0433,4.33,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2025-06-30,0.0467,4.67,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,house,10y,yearly,2026-06-30,0.04375,4.375,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2016-06-30,0.05275,5.275,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2017-06-30,0.0525,5.25,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2018-06-30,0.05115,5.115,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2019-06-30,0.051,5.1,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2020-06-30,0.04465,4.465,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2021-06-30,0.0443,4.43,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2022-06-30,0.0398,3.98,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2023-06-30,0.05245,5.245,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2024-06-30,0.0464,4.64,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2025-06-30,0.0498,4.98,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2478,West Ballina,north-coast:2478:WEST BALLINA,North Coast,unit,10y,yearly,2026-06-30,0.04865,4.865,27,12,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2478-west-ballina
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2016-06-30,0.05735,5.735,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2017-06-30,0.0567,5.67,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2018-06-30,0.05715,5.715,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2019-06-30,0.05685,5.685,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2020-06-30,0.0565,5.65,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2021-06-30,0.05135,5.135,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2022-06-30,0.04555,4.555,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2023-06-30,0.05905,5.905,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2024-06-30,0.0641,6.41,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2025-06-30,0.06075,6.075,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,house,10y,yearly,2026-06-30,0.0593,5.93,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,unit,10y,yearly,2016-06-30,0.0581,5.81,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,unit,10y,yearly,2017-06-30,0.05825,5.825,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,unit,10y,yearly,2018-06-30,0.05195,5.195,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,unit,10y,yearly,2019-06-30,0.055,5.5,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,unit,10y,yearly,2020-06-30,0.05095,5.095,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,unit,10y,yearly,2021-06-30,0.0528,5.28,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,unit,10y,yearly,2022-06-30,0.05125,5.125,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
2026,2480,East Lismore,north-coast:2480:EAST LISMORE,North Coast,unit,10y,yearly,2023-06-30,0.0506,5.06,65,10,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2480-east-lismore
